time,pyfile,data_shape,random_num,model,model_structure,loss,optimizer,epochs,batch_size,train_second,first_loss,last_loss,test_loss,r2_score,train_ration
2026-09-04 15:14:25,repeat_random_model.py,"(1021, 9)",858,sequential_752,Dense 128 -> 32 -> 16 -> 16 -> 128 -> 128 -> 1,mse,adam_752,20,128,1.4177,13985.111328125,3491.1591796875,3157.921142578125,0.5439809107403933,0.7
2026-09-04 15:14:27,repeat_random_model.py,"(1021, 9)",858,sequential_753,Dense 128 -> 32 -> 16 -> 16 -> 128 -> 64 -> 1,mse,adam_753,20,128,1.5588,16396.87109375,4264.01611328125,4210.2939453125,0.3920132831326518,0.7
2026-09-04 15:14:29,repeat_random_model.py,"(1021, 9)",858,sequential_754,Dense 128 -> 32 -> 16 -> 16 -> 128 -> 32 -> 1,mse,adam_754,20,128,1.5196,10005.3486328125,3841.36279296875,3591.9375,0.4813068974315645,0.7
2026-09-04 15:14:30,repeat_random_model.py,"(1021, 9)",858,sequential_755,Dense 128 -> 32 -> 16 -> 16 -> 128 -> 16 -> 1,mse,adam_755,20,128,1.3808,162356.65625,5718.09228515625,5485.90966796875,0.20780804029006839,0.7
2026-09-04 15:14:32,repeat_random_model.py,"(1021, 9)",858,sequential_756,Dense 128 -> 32 -> 16 -> 16 -> 64 -> 128 -> 1,mse,adam_756,20,128,1.3627,22177.841796875,5841.462890625,6733.953125,0.027584692966468927,0.7
2026-09-04 15:14:34,repeat_random_model.py,"(1021, 9)",858,sequential_757,Dense 128 -> 32 -> 16 -> 16 -> 64 -> 64 -> 1,mse,adam_757,20,128,1.4838,18796.681640625,4846.05419921875,4469.87890625,0.3545279290072435,0.7
2026-09-04 15:14:35,repeat_random_model.py,"(1021, 9)",858,sequential_758,Dense 128 -> 32 -> 16 -> 16 -> 64 -> 32 -> 1,mse,adam_758,20,128,1.3444,10275.08203125,3604.65234375,3540.08984375,0.4887939727432161,0.7
2026-09-04 15:14:37,repeat_random_model.py,"(1021, 9)",858,sequential_759,Dense 128 -> 32 -> 16 -> 16 -> 64 -> 16 -> 1,mse,adam_759,20,128,1.4173,17556.13671875,5365.48486328125,5095.880859375,0.2641303158167865,0.7
2026-09-04 15:14:38,repeat_random_model.py,"(1021, 9)",858,sequential_760,Dense 128 -> 32 -> 16 -> 16 -> 32 -> 128 -> 1,mse,adam_760,20,128,1.4032,12963.5439453125,5188.9140625,4839.64990234375,0.3011311226773171,0.7
2026-09-04 15:14:40,repeat_random_model.py,"(1021, 9)",858,sequential_761,Dense 128 -> 32 -> 16 -> 16 -> 32 -> 64 -> 1,mse,adam_761,20,128,1.4515,16022.927734375,4960.2783203125,4518.49560546875,0.34750740178648387,0.7
2026-09-04 15:14:42,repeat_random_model.py,"(1021, 9)",858,sequential_762,Dense 128 -> 32 -> 16 -> 16 -> 32 -> 32 -> 1,mse,adam_762,20,128,1.4,19459.30859375,5217.19482421875,4949.46484375,0.2852733858336578,0.7
2026-09-04 15:14:43,repeat_random_model.py,"(1021, 9)",858,sequential_763,Dense 128 -> 32 -> 16 -> 16 -> 32 -> 16 -> 1,mse,adam_763,20,128,1.3489,117201.84375,6294.0341796875,5981.32763671875,0.13626755882136066,0.7
2026-09-04 15:14:45,repeat_random_model.py,"(1021, 9)",858,sequential_764,Dense 128 -> 32 -> 16 -> 16 -> 16 -> 128 -> 1,mse,adam_764,20,128,1.3929,13451.0361328125,3789.48974609375,3546.018310546875,0.48793783642959443,0.7
2026-09-04 15:14:46,repeat_random_model.py,"(1021, 9)",858,sequential_765,Dense 128 -> 32 -> 16 -> 16 -> 16 -> 64 -> 1,mse,adam_765,20,128,1.3605,30644.787109375,5838.60888671875,5580.818359375,0.19410289785616897,0.7
2026-09-04 15:14:48,repeat_random_model.py,"(1021, 9)",858,sequential_766,Dense 128 -> 32 -> 16 -> 16 -> 16 -> 32 -> 1,mse,adam_766,20,128,1.4052,74807.171875,5756.251953125,5497.8017578125,0.20609098713852414,0.7
2026-09-04 15:14:50,repeat_random_model.py,"(1021, 9)",858,sequential_767,Dense 128 -> 32 -> 16 -> 16 -> 16 -> 16 -> 1,mse,adam_767,20,128,1.3224,253069.703125,5973.16796875,5690.96337890625,0.17819742710485897,0.7
2026-09-04 15:14:51,repeat_random_model.py,"(1021, 9)",858,sequential_768,Dense 128 -> 16 -> 128 -> 128 -> 128 -> 128 -> 1,mse,adam_768,20,128,1.3641,110865.8359375,5992.53564453125,5853.0439453125,0.15479227965926246,0.7
2026-09-04 15:14:53,repeat_random_model.py,"(1021, 9)",858,sequential_769,Dense 128 -> 16 -> 128 -> 128 -> 128 -> 64 -> 1,mse,adam_769,20,128,1.3991,62904.98828125,5670.87255859375,5350.81494140625,0.22731645009028978,0.7
2026-09-04 15:14:55,repeat_random_model.py,"(1021, 9)",858,sequential_770,Dense 128 -> 16 -> 128 -> 128 -> 128 -> 32 -> 1,mse,adam_770,20,128,1.3884,26162.62109375,4261.05712890625,3733.3330078125,0.46088868459319365,0.7
2026-09-04 15:14:56,repeat_random_model.py,"(1021, 9)",858,sequential_771,Dense 128 -> 16 -> 128 -> 128 -> 128 -> 16 -> 1,mse,adam_771,20,128,1.5078,74404.890625,4945.1494140625,4759.5107421875,0.31270369973337353,0.7
2026-09-04 15:14:58,repeat_random_model.py,"(1021, 9)",858,sequential_772,Dense 128 -> 16 -> 128 -> 128 -> 64 -> 128 -> 1,mse,adam_772,20,128,1.4806,78447.5859375,6134.06005859375,5754.20556640625,0.16906501908018745,0.7
2026-09-04 15:15:00,repeat_random_model.py,"(1021, 9)",858,sequential_773,Dense 128 -> 16 -> 128 -> 128 -> 64 -> 64 -> 1,mse,adam_773,20,128,1.3588,57626.29296875,5608.94384765625,5354.18994140625,0.2268290100326552,0.7
2026-09-04 15:15:01,repeat_random_model.py,"(1021, 9)",858,sequential_774,Dense 128 -> 16 -> 128 -> 128 -> 64 -> 32 -> 1,mse,adam_774,20,128,1.4387,44389.96875,5079.91455078125,4977.037109375,0.281291840651841,0.7
2026-09-04 15:15:03,repeat_random_model.py,"(1021, 9)",858,sequential_775,Dense 128 -> 16 -> 128 -> 128 -> 64 -> 16 -> 1,mse,adam_775,20,128,1.3591,51146.9296875,4945.650390625,4622.5703125,0.3324785344759421,0.7
2026-09-04 15:15:05,repeat_random_model.py,"(1021, 9)",858,sequential_776,Dense 128 -> 16 -> 128 -> 128 -> 32 -> 128 -> 1,mse,adam_776,20,128,1.3665,27581.1640625,4899.43115234375,4764.85888671875,0.31193139210402465,0.7
2026-09-04 15:15:06,repeat_random_model.py,"(1021, 9)",858,sequential_777,Dense 128 -> 16 -> 128 -> 128 -> 32 -> 64 -> 1,mse,adam_777,20,128,1.5078,51552.515625,5582.0615234375,5357.31884765625,0.22637728978523097,0.7
2026-09-04 15:15:08,repeat_random_model.py,"(1021, 9)",858,sequential_778,Dense 128 -> 16 -> 128 -> 128 -> 32 -> 32 -> 1,mse,adam_778,20,128,1.3438,30961.18359375,4146.16015625,3802.060791015625,0.4509640905244455,0.7
2026-09-04 15:15:09,repeat_random_model.py,"(1021, 9)",858,sequential_779,Dense 128 -> 16 -> 128 -> 128 -> 32 -> 16 -> 1,mse,adam_779,20,128,1.4274,72874.5390625,6095.89599609375,5786.1005859375,0.1644592203393762,0.7
2026-09-04 15:15:11,repeat_random_model.py,"(1021, 9)",858,sequential_780,Dense 128 -> 16 -> 128 -> 128 -> 16 -> 128 -> 1,mse,adam_780,20,128,1.3916,12928.583984375,3262.979248046875,3292.02490234375,0.5246157560600258,0.7
2026-09-04 15:15:13,repeat_random_model.py,"(1021, 9)",858,sequential_781,Dense 128 -> 16 -> 128 -> 128 -> 16 -> 64 -> 1,mse,adam_781,20,128,1.3816,13049.0556640625,3843.899169921875,3999.822265625,0.42240640072383484,0.7
2026-09-04 15:15:14,repeat_random_model.py,"(1021, 9)",858,sequential_782,Dense 128 -> 16 -> 128 -> 128 -> 16 -> 32 -> 1,mse,adam_782,20,128,1.4604,21240.716796875,4846.93408203125,4453.2041015625,0.3569357864461802,0.7
2026-09-04 15:15:16,repeat_random_model.py,"(1021, 9)",858,sequential_783,Dense 128 -> 16 -> 128 -> 128 -> 16 -> 16 -> 1,mse,adam_783,20,128,1.3433,21153.544921875,4285.52783203125,3824.4677734375,0.4477283664115401,0.7
2026-09-04 15:15:18,repeat_random_model.py,"(1021, 9)",858,sequential_784,Dense 128 -> 16 -> 128 -> 64 -> 128 -> 128 -> 1,mse,adam_784,20,128,1.4213,18713.43359375,3560.97314453125,3134.7939453125,0.5473206288600727,0.7
2026-09-04 15:15:19,repeat_random_model.py,"(1021, 9)",858,sequential_785,Dense 128 -> 16 -> 128 -> 64 -> 128 -> 64 -> 1,mse,adam_785,20,128,1.5874,19444.130859375,4587.5498046875,4088.910400390625,0.40954156814796483,0.7
2026-09-04 15:15:21,repeat_random_model.py,"(1021, 9)",858,sequential_786,Dense 128 -> 16 -> 128 -> 64 -> 128 -> 32 -> 1,mse,adam_786,20,128,1.4065,37423.46875,4433.44482421875,4134.11474609375,0.403013907565945,0.7
2026-09-04 15:15:33,repeat_random_model.py,"(1021, 9)",858,sequential_787,Dense 128 -> 16 -> 128 -> 64 -> 128 -> 16 -> 1,mse,adam_787,20,128,10.4616,21909.140625,3612.1328125,3260.947021484375,0.5291035114352118,0.7
2026-09-04 15:15:44,repeat_random_model.py,"(1021, 9)",858,sequential_788,Dense 128 -> 16 -> 128 -> 64 -> 64 -> 128 -> 1,mse,adam_788,20,128,9.2173,47832.12109375,5266.9296875,5025.9404296875,0.27422986753810874,0.7
2026-09-04 15:15:52,repeat_random_model.py,"(1021, 9)",858,sequential_789,Dense 128 -> 16 -> 128 -> 64 -> 64 -> 64 -> 1,mse,adam_789,20,128,7.5145,31030.068359375,4673.09765625,4293.18798828125,0.380042974579746,0.7
2026-09-04 15:15:54,repeat_random_model.py,"(1021, 9)",858,sequential_790,Dense 128 -> 16 -> 128 -> 64 -> 64 -> 32 -> 1,mse,adam_790,20,128,1.4573,52287.91015625,5422.56787109375,5039.88623046875,0.2722160159504172,0.7
2026-09-04 15:15:55,repeat_random_model.py,"(1021, 9)",858,sequential_791,Dense 128 -> 16 -> 128 -> 64 -> 64 -> 16 -> 1,mse,adam_791,20,128,1.4499,77129.1171875,6048.26123046875,5832.40087890625,0.157773159230725,0.7
2026-09-04 15:15:57,repeat_random_model.py,"(1021, 9)",858,sequential_792,Dense 128 -> 16 -> 128 -> 64 -> 32 -> 128 -> 1,mse,adam_792,20,128,1.4403,19006.216796875,4994.0263671875,4527.33837890625,0.3462304940652856,0.7
2026-09-04 15:15:59,repeat_random_model.py,"(1021, 9)",858,sequential_793,Dense 128 -> 16 -> 128 -> 64 -> 32 -> 64 -> 1,mse,adam_793,20,128,1.4882,18288.30078125,4343.52880859375,4238.72900390625,0.387907105670822,0.7
2026-09-04 15:16:00,repeat_random_model.py,"(1021, 9)",858,sequential_794,Dense 128 -> 16 -> 128 -> 64 -> 32 -> 32 -> 1,mse,adam_794,20,128,1.3421,21201.48046875,4468.76611328125,4206.86376953125,0.39250862548983023,0.7
2026-09-04 15:16:02,repeat_random_model.py,"(1021, 9)",858,sequential_795,Dense 128 -> 16 -> 128 -> 64 -> 32 -> 16 -> 1,mse,adam_795,20,128,1.4061,32188.982421875,5137.56640625,4876.66259765625,0.29578638772954946,0.7
2026-09-04 15:16:11,repeat_random_model.py,"(1021, 9)",858,sequential_796,Dense 128 -> 16 -> 128 -> 64 -> 16 -> 128 -> 1,mse,adam_796,20,128,8.6228,8897.1123046875,3150.407958984375,2948.91455078125,0.5741624959664229,0.7
2026-09-04 15:16:13,repeat_random_model.py,"(1021, 9)",858,sequential_797,Dense 128 -> 16 -> 128 -> 64 -> 16 -> 64 -> 1,mse,adam_797,20,128,1.419,17184.23828125,4853.35107421875,3589.947998046875,0.48159414842717374,0.7
2026-09-04 15:16:14,repeat_random_model.py,"(1021, 9)",858,sequential_798,Dense 128 -> 16 -> 128 -> 64 -> 16 -> 32 -> 1,mse,adam_798,20,128,1.3856,14701.9580078125,4413.8115234375,3728.748046875,0.4615508238695889,0.7
2026-09-04 15:16:16,repeat_random_model.py,"(1021, 9)",858,sequential_799,Dense 128 -> 16 -> 128 -> 64 -> 16 -> 16 -> 1,mse,adam_799,20,128,1.3763,32353.296875,4995.06884765625,4344.75732421875,0.3725960841349807,0.7
2026-09-04 15:16:18,repeat_random_model.py,"(1021, 9)",858,sequential_800,Dense 128 -> 16 -> 128 -> 32 -> 128 -> 128 -> 1,mse,adam_800,20,128,1.5795,26525.552734375,3745.646484375,3328.228515625,0.5193877605648463,0.7
2026-09-04 15:16:20,repeat_random_model.py,"(1021, 9)",858,sequential_801,Dense 128 -> 16 -> 128 -> 32 -> 128 -> 64 -> 1,mse,adam_801,20,128,1.6035,20413.650390625,3790.494384765625,3445.989501953125,0.5023825261004531,0.7
2026-09-04 15:16:21,repeat_random_model.py,"(1021, 9)",858,sequential_802,Dense 128 -> 16 -> 128 -> 32 -> 128 -> 32 -> 1,mse,adam_802,20,128,1.6498,19907.015625,3884.229736328125,5416.802734375,0.21778767703344204,0.7
2026-09-04 15:16:23,repeat_random_model.py,"(1021, 9)",858,sequential_803,Dense 128 -> 16 -> 128 -> 32 -> 128 -> 16 -> 1,mse,adam_803,20,128,1.4764,14591.3134765625,3926.45068359375,4200.67626953125,0.39340209526047143,0.7
2026-09-04 15:16:25,repeat_random_model.py,"(1021, 9)",858,sequential_804,Dense 128 -> 16 -> 128 -> 32 -> 64 -> 128 -> 1,mse,adam_804,20,128,1.434,21815.25390625,5082.3046875,3976.33837890625,0.42579756120706536,0.7
2026-09-04 15:16:27,repeat_random_model.py,"(1021, 9)",858,sequential_805,Dense 128 -> 16 -> 128 -> 32 -> 64 -> 64 -> 1,mse,adam_805,20,128,1.5699,13843.03515625,4392.56982421875,4115.2919921875,0.4057319873673898,0.7
2026-09-04 15:16:28,repeat_random_model.py,"(1021, 9)",858,sequential_806,Dense 128 -> 16 -> 128 -> 32 -> 64 -> 32 -> 1,mse,adam_806,20,128,1.3803,16648.478515625,4698.5478515625,4356.37744140625,0.37091801481312137,0.7
2026-09-04 15:16:30,repeat_random_model.py,"(1021, 9)",858,sequential_807,Dense 128 -> 16 -> 128 -> 32 -> 64 -> 16 -> 1,mse,adam_807,20,128,1.4103,10071.8994140625,3481.32666015625,3114.59765625,0.5502371441896281,0.7
2026-09-04 15:16:32,repeat_random_model.py,"(1021, 9)",858,sequential_808,Dense 128 -> 16 -> 128 -> 32 -> 32 -> 128 -> 1,mse,adam_808,20,128,1.4923,12893.9765625,4124.0703125,3765.34814453125,0.45626556354707515,0.7
2026-09-04 15:16:33,repeat_random_model.py,"(1021, 9)",858,sequential_809,Dense 128 -> 16 -> 128 -> 32 -> 32 -> 64 -> 1,mse,adam_809,20,128,1.3981,14567.33203125,5086.0751953125,4512.2255859375,0.3484129242843427,0.7
2026-09-04 15:16:35,repeat_random_model.py,"(1021, 9)",858,sequential_810,Dense 128 -> 16 -> 128 -> 32 -> 32 -> 32 -> 1,mse,adam_810,20,128,1.3936,13142.36328125,3960.457275390625,3440.081787109375,0.5032355497429948,0.7
2026-09-04 15:16:36,repeat_random_model.py,"(1021, 9)",858,sequential_811,Dense 128 -> 16 -> 128 -> 32 -> 32 -> 16 -> 1,mse,adam_811,20,128,1.3485,11591.6318359375,3277.367919921875,2905.623046875,0.5804140101337386,0.7
2026-09-04 15:16:38,repeat_random_model.py,"(1021, 9)",858,sequential_812,Dense 128 -> 16 -> 128 -> 32 -> 16 -> 128 -> 1,mse,adam_812,20,128,1.4239,13594.515625,4725.42626953125,4346.38037109375,0.37236181493064724,0.7
2026-09-04 15:16:40,repeat_random_model.py,"(1021, 9)",858,sequential_813,Dense 128 -> 16 -> 128 -> 32 -> 16 -> 64 -> 1,mse,adam_813,20,128,1.491,29646.236328125,5496.98046875,5256.28173828125,0.24096749132508477,0.7
2026-09-04 15:16:41,repeat_random_model.py,"(1021, 9)",858,sequential_814,Dense 128 -> 16 -> 128 -> 32 -> 16 -> 32 -> 1,mse,adam_814,20,128,1.3608,25075.365234375,5967.79296875,5797.9296875,0.16275096203184503,0.7
2026-09-04 15:16:43,repeat_random_model.py,"(1021, 9)",858,sequential_815,Dense 128 -> 16 -> 128 -> 32 -> 16 -> 16 -> 1,mse,adam_815,20,128,1.5175,21032.146484375,4353.6025390625,3910.809326171875,0.43526024335176583,0.7
2026-09-04 15:16:45,repeat_random_model.py,"(1021, 9)",858,sequential_816,Dense 128 -> 16 -> 128 -> 16 -> 128 -> 128 -> 1,mse,adam_816,20,128,1.498,14422.9326171875,4217.51708984375,4721.6630859375,0.31816909373242563,0.7
2026-09-04 15:16:47,repeat_random_model.py,"(1021, 9)",858,sequential_817,Dense 128 -> 16 -> 128 -> 16 -> 128 -> 64 -> 1,mse,adam_817,20,128,1.4286,25572.13671875,5297.5888671875,5686.638671875,0.17882200657315062,0.7
2026-09-04 15:16:48,repeat_random_model.py,"(1021, 9)",858,sequential_818,Dense 128 -> 16 -> 128 -> 16 -> 128 -> 32 -> 1,mse,adam_818,20,128,1.4865,16453.1328125,4568.97119140625,4134.32958984375,0.40298287222500173,0.7
