time,pyfile,data_shape,random_num,model,model_structure,loss,optimizer,epochs,batch_size,train_second,first_loss,last_loss,test_loss,r2_score,train_ration,total_params
2026-09-09 18:45:30,multi_repeat_random_model.py,"(140000, 200)",90,sequential_39,Dense 32(relu) -> 128(relu) -> 128 -> 128(relu) -> 128 -> 128(relu) -> 128(relu) -> 256(relu) -> 1(sigmoid),binary_crossentropy,adam_39,24,1024,26.2858,0.23170408606529236,0.20243322849273682,"[0.2501848340034485, 0.9075833559036255]",0.9075833333333333,0.7,126497
2026-09-09 18:45:36,multi_repeat_random_model.py,"(140000, 200)",90,sequential_51,Dense 32(relu) -> 64 -> 64(relu) -> 64(relu) -> 64 -> 64 -> 64(relu) -> 64(relu) -> 1(sigmoid),binary_crossentropy,adam_51,24,1024,14.4347,0.23670147359371185,0.21761375665664673,"[0.2453952431678772, 0.9107666611671448]",0.9107666666666666,0.7,33569
2026-09-09 18:45:46,multi_repeat_random_model.py,"(140000, 200)",90,sequential_58,Dense 32(relu) -> 32(relu) -> 32 -> 32(relu) -> 32(relu) -> 32(relu) -> 32 -> 32(relu) -> 1(sigmoid),binary_crossentropy,adam_58,32,1024,20.0717,0.3054198622703552,0.22503119707107544,"[0.2460383027791977, 0.9107833504676819]",0.9107833333333333,0.7,13857
2026-09-09 18:45:56,multi_repeat_random_model.py,"(140000, 200)",90,sequential_51,Dense 32(relu) -> 64 -> 64(relu) -> 64(relu) -> 64 -> 64 -> 64(relu) -> 64(relu) -> 1(sigmoid),binary_crossentropy,adam_51,23,1024,15.6203,0.2319701611995697,0.21493685245513916,"[0.2466636747121811, 0.9094499945640564]",0.90945,0.7,33569
2026-09-09 18:46:03,multi_repeat_random_model.py,"(140000, 200)",90,sequential_58,Dense 32(relu) -> 32(relu) -> 32 -> 32(relu) -> 32(relu) -> 32(relu) -> 32 -> 32(relu) -> 1(sigmoid),binary_crossentropy,adam_58,23,1024,12.7329,0.23705478012561798,0.22273783385753632,"[0.24597926437854767, 0.9108666777610779]",0.9108666666666667,0.7,13857
2026-09-09 18:46:16,multi_repeat_random_model.py,"(140000, 200)",90,sequential_40,Dense 32(relu) -> 128 -> 128(relu) -> 128 -> 128(relu) -> 128(relu) -> 128(relu) -> 256 -> 1(sigmoid),binary_crossentropy,adam_40,36,1024,40.2653,0.36416885256767273,0.20901425182819366,"[0.24887482821941376, 0.9075499773025513]",0.90755,0.7,126497
2026-09-09 18:46:21,multi_repeat_random_model.py,"(140000, 200)",90,sequential_58,Dense 32(relu) -> 32(relu) -> 32 -> 32(relu) -> 32(relu) -> 32(relu) -> 32 -> 32(relu) -> 1(sigmoid),binary_crossentropy,adam_58,27,1024,13.198,0.23551970720291138,0.2203201800584793,"[0.24561788141727448, 0.9101166725158691]",0.9101166666666667,0.7,13857
2026-09-09 18:46:23,multi_repeat_random_model.py,"(140000, 200)",90,sequential_52,Dense 32 -> 64(relu) -> 64(relu) -> 64(relu) -> 64(relu) -> 64 -> 64(relu) -> 64(relu) -> 1(sigmoid),binary_crossentropy,adam_52,29,1024,22.3982,0.30689412355422974,0.20286670327186584,"[0.24668405950069427, 0.9102333188056946]",0.9102333333333333,0.7,33569
2026-09-09 18:46:44,multi_repeat_random_model.py,"(140000, 200)",90,sequential_52,Dense 32 -> 64(relu) -> 64(relu) -> 64(relu) -> 64(relu) -> 64 -> 64(relu) -> 64(relu) -> 1(sigmoid),binary_crossentropy,adam_52,23,1024,17.8862,0.23572011291980743,0.20192666351795197,"[0.24934987723827362, 0.9093000292778015]",0.9093,0.7,33569
2026-09-09 18:46:45,multi_repeat_random_model.py,"(140000, 200)",90,sequential_59,Dense 32 -> 32(relu) -> 32(relu) -> 32(relu) -> 32 -> 32(relu) -> 32(relu) -> 32(relu) -> 1(sigmoid),binary_crossentropy,adam_59,33,1024,20.9022,0.30812108516693115,0.22646504640579224,"[0.2446632832288742, 0.9114833474159241]",0.9114833333333333,0.7,13857
2026-09-09 18:46:45,multi_repeat_random_model.py,"(140000, 200)",90,sequential_40,Dense 32(relu) -> 128 -> 128(relu) -> 128 -> 128(relu) -> 128(relu) -> 128(relu) -> 256 -> 1(sigmoid),binary_crossentropy,adam_40,23,1024,25.3859,0.2342696189880371,0.2032880336046219,"[0.2518121600151062, 0.9074333310127258]",0.9074333333333333,0.7,126497
