time,pyfile,data_shape,random_num,model,model_structure,loss,optimizer,epochs,batch_size,train_second,first_loss,last_loss,test_loss,r2_score,train_ration
2026-09-04 13:31:39,multi_repeat_random_states.py,"(1021, 9)",413,sequential_161,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_161,50,256,1.4442,3128.750244140625,3024.30224609375,2746.513916015625,0.6016812720877764,0.7
2026-09-04 13:31:40,multi_repeat_random_states.py,"(1021, 9)",329,sequential_161,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_161,50,256,1.433,2998.48388671875,2980.88330078125,2801.53173828125,0.5710227682388962,0.7
2026-09-04 13:31:40,multi_repeat_random_states.py,"(1021, 9)",497,sequential_161,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_161,50,256,2.3479,63247.08984375,5177.78466796875,5905.64111328125,0.18772686147427298,0.7
2026-09-04 13:31:41,multi_repeat_random_states.py,"(1021, 9)",413,sequential_161,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_161,50,256,1.4493,2993.22021484375,2991.948974609375,2820.00146484375,0.5910236294701912,0.7
2026-09-04 13:31:41,multi_repeat_random_states.py,"(1021, 9)",497,sequential_161,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_161,50,256,1.4617,5115.23779296875,2917.1650390625,3198.474365234375,0.5600757300373989,0.7
2026-09-04 13:31:42,multi_repeat_random_states.py,"(1021, 9)",330,sequential_162,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_162,50,256,2.3338,18912.7890625,3484.022216796875,3329.08056640625,0.5297027414876216,0.7
2026-09-04 13:31:43,multi_repeat_random_states.py,"(1021, 9)",497,sequential_161,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_161,50,256,1.4605,2938.368408203125,2884.163330078125,3048.43798828125,0.5807119822340596,0.7
2026-09-04 13:31:43,multi_repeat_random_states.py,"(1021, 9)",414,sequential_162,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_162,50,256,2.3541,30641.091796875,4278.0625,4523.5595703125,0.3335050446151706,0.7
2026-09-04 13:31:44,multi_repeat_random_states.py,"(1021, 9)",330,sequential_162,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_162,50,256,1.4537,3175.21875,3029.878662109375,3361.75146484375,0.5250873079463885,0.7
2026-09-04 13:31:45,multi_repeat_random_states.py,"(1021, 9)",414,sequential_162,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_162,50,256,1.4177,4062.925048828125,3038.74853515625,2950.2919921875,0.5653080799762861,0.7
2026-09-04 13:31:45,multi_repeat_random_states.py,"(1021, 9)",330,sequential_162,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_162,50,256,1.4135,2965.394287109375,2756.624267578125,3052.784423828125,0.5687349059224605,0.7
