time,pyfile,data_shape,random_num,model,model_structure,loss,optimizer,epochs,batch_size,train_second,first loss,last loss,test_loss,r2_score
2026-09-04 09:21:31,multi_repeat_random_states.py,"(1021, 9)",1253,sequential_3,Dense 64 -> 64 -> 64 -> 1,mse,adam_3,50,256,2.0059,38712.8515625,4036.2177734375,4505.67919921875,0.382858913220524
2026-09-04 09:21:31,multi_repeat_random_states.py,"(1021, 9)",1003,sequential_3,Dense 64 -> 64 -> 64 -> 1,mse,adam_3,50,256,1.9443,28127.5,4773.51318359375,4890.6689453125,0.2878340956634483
2026-09-04 09:21:31,multi_repeat_random_states.py,"(1021, 9)",1753,sequential_3,Dense 64 -> 64 -> 64 -> 1,mse,adam_3,50,256,1.9841,57037.7578125,5162.423828125,4904.76318359375,0.2805176282332599
2026-09-04 09:21:31,multi_repeat_random_states.py,"(1021, 9)",1503,sequential_3,Dense 64 -> 64 -> 64 -> 1,mse,adam_3,50,256,1.9389,52931.15234375,5308.19189453125,5943.0751953125,0.19416221386984145
2026-09-04 09:21:33,multi_repeat_random_states.py,"(1021, 9)",1253,sequential_3,Dense 64 -> 64 -> 64 -> 1,mse,adam_3,50,256,1.438,4061.19189453125,3005.943603515625,3047.076171875,0.582643225657115
2026-09-04 09:21:33,multi_repeat_random_states.py,"(1021, 9)",1003,sequential_3,Dense 64 -> 64 -> 64 -> 1,mse,adam_3,50,256,1.4455,4606.21484375,2840.79541015625,3080.882080078125,0.5513703516473965
2026-09-04 09:21:33,multi_repeat_random_states.py,"(1021, 9)",1753,sequential_3,Dense 64 -> 64 -> 64 -> 1,mse,adam_3,50,256,1.4615,5089.9775390625,2919.885498046875,3038.910888671875,0.5542206024425704
2026-09-04 09:21:33,multi_repeat_random_states.py,"(1021, 9)",1503,sequential_3,Dense 64 -> 64 -> 64 -> 1,mse,adam_3,50,256,1.4721,5260.62939453125,3459.067138671875,3611.17578125,0.5103508411955304
2026-09-04 09:21:37,multi_repeat_random_states.py,"(1021, 9)",1253,sequential_3,Dense 64 -> 64 -> 64 -> 1,mse,adam_3,50,256,3.505,3043.176025390625,2972.885009765625,3022.640380859375,0.5859901296053309
2026-09-04 09:21:37,multi_repeat_random_states.py,"(1021, 9)",1003,sequential_3,Dense 64 -> 64 -> 64 -> 1,mse,adam_3,50,256,3.8165,2784.629150390625,2730.879638671875,3076.3681640625,0.5520276383681064
2026-09-04 09:21:38,multi_repeat_random_states.py,"(1021, 9)",1753,sequential_3,Dense 64 -> 64 -> 64 -> 1,mse,adam_3,50,256,4.1825,2835.186767578125,2782.636962890625,2972.85693359375,0.5639099958675506
2026-09-04 09:21:38,multi_repeat_random_states.py,"(1021, 9)",1503,sequential_3,Dense 64 -> 64 -> 64 -> 1,mse,adam_3,50,256,4.6182,3338.403076171875,3720.952392578125,2933.567626953125,0.6022295440703996
2026-09-04 09:21:46,multi_repeat_random_states.py,"(1021, 9)",1254,sequential_4,Dense 64 -> 64 -> 64 -> 1,mse,adam_4,50,256,8.655,33895.734375,4830.2705078125,4757.65087890625,0.33388385813806465
2026-09-04 09:21:47,multi_repeat_random_states.py,"(1021, 9)",1004,sequential_4,Dense 64 -> 64 -> 64 -> 1,mse,adam_4,50,256,8.5584,50041.59375,5396.6044921875,5072.447265625,0.222727657248307
2026-09-04 09:21:47,multi_repeat_random_states.py,"(1021, 9)",1754,sequential_4,Dense 64 -> 64 -> 64 -> 1,mse,adam_4,50,256,8.3363,20880.689453125,3979.97900390625,4137.55029296875,0.4093160416943664
2026-09-04 09:21:48,multi_repeat_random_states.py,"(1021, 9)",1504,sequential_4,Dense 64 -> 64 -> 64 -> 1,mse,adam_4,50,256,8.5578,28724.365234375,3397.35791015625,4008.640869140625,0.46968907299152074
2026-09-04 09:21:54,multi_repeat_random_states.py,"(1021, 9)",1254,sequential_4,Dense 64 -> 64 -> 64 -> 1,mse,adam_4,50,256,6.9808,4560.85107421875,2799.370849609375,3153.501708984375,0.5584799057701322
2026-09-04 09:21:54,multi_repeat_random_states.py,"(1021, 9)",1004,sequential_4,Dense 64 -> 64 -> 64 -> 1,mse,adam_4,50,256,7.2024,5362.68115234375,3643.37353515625,3070.162353515625,0.529546177999823
2026-09-04 09:21:54,multi_repeat_random_states.py,"(1021, 9)",1754,sequential_4,Dense 64 -> 64 -> 64 -> 1,mse,adam_4,50,256,6.867,3992.052001953125,3116.406005859375,3033.67724609375,0.5669068655185807
2026-09-04 09:21:55,multi_repeat_random_states.py,"(1021, 9)",1504,sequential_4,Dense 64 -> 64 -> 64 -> 1,mse,adam_4,50,256,6.9471,3320.92578125,2787.7919921875,3775.100341796875,0.5005845900048707
2026-09-04 09:21:57,multi_repeat_random_states.py,"(1021, 9)",1254,sequential_4,Dense 64 -> 64 -> 64 -> 1,mse,adam_4,50,256,2.8271,2744.1484375,3185.9541015625,3167.6962890625,0.5564925209356115
2026-09-04 09:21:57,multi_repeat_random_states.py,"(1021, 9)",1004,sequential_4,Dense 64 -> 64 -> 64 -> 1,mse,adam_4,50,256,2.4532,3505.495361328125,3100.107177734375,2596.5966796875,0.6021127022011377
2026-09-04 09:21:57,multi_repeat_random_states.py,"(1021, 9)",1754,sequential_4,Dense 64 -> 64 -> 64 -> 1,mse,adam_4,50,256,2.351,3060.485595703125,2941.311279296875,2818.2548828125,0.5976609790871601
2026-09-04 09:21:57,multi_repeat_random_states.py,"(1021, 9)",1504,sequential_4,Dense 64 -> 64 -> 64 -> 1,mse,adam_4,50,256,1.8104,2837.1064453125,2698.39013671875,3377.27001953125,0.5532143792401709
2026-09-04 09:21:59,multi_repeat_random_states.py,"(1021, 9)",1255,sequential_5,Dense 64 -> 64 -> 64 -> 1,mse,adam_5,50,256,2.1375,22286.94921875,4552.02587890625,3953.727783203125,0.4078779696034909
2026-09-04 09:21:59,multi_repeat_random_states.py,"(1021, 9)",1755,sequential_5,Dense 64 -> 64 -> 64 -> 1,mse,adam_5,50,256,2.1532,27799.97265625,4502.6103515625,4935.302734375,0.3752830826127218
2026-09-04 09:21:59,multi_repeat_random_states.py,"(1021, 9)",1005,sequential_5,Dense 64 -> 64 -> 64 -> 1,mse,adam_5,50,256,2.2042,31300.716796875,4473.623046875,4825.330078125,0.32797432146517724
2026-09-04 09:21:59,multi_repeat_random_states.py,"(1021, 9)",1505,sequential_5,Dense 64 -> 64 -> 64 -> 1,mse,adam_5,50,256,2.1561,17383.30078125,4123.390625,4579.48095703125,0.3733499806563424
2026-09-04 09:22:01,multi_repeat_random_states.py,"(1021, 9)",1255,sequential_5,Dense 64 -> 64 -> 64 -> 1,mse,adam_5,50,256,1.4773,4586.17919921875,3106.584228515625,3020.016357421875,0.5477133329553546
2026-09-04 09:22:01,multi_repeat_random_states.py,"(1021, 9)",1005,sequential_5,Dense 64 -> 64 -> 64 -> 1,mse,adam_5,50,256,1.5073,4399.08154296875,2834.546630859375,3211.213134765625,0.5527730097431895
2026-09-04 09:22:01,multi_repeat_random_states.py,"(1021, 9)",1755,sequential_5,Dense 64 -> 64 -> 64 -> 1,mse,adam_5,50,256,1.5809,4215.658203125,2759.022705078125,3107.3359375,0.6066694011092257
2026-09-04 09:22:01,multi_repeat_random_states.py,"(1021, 9)",1505,sequential_5,Dense 64 -> 64 -> 64 -> 1,mse,adam_5,50,256,1.497,4151.90771484375,3044.505859375,3653.437744140625,0.5000685122999404
2026-09-04 09:22:02,multi_repeat_random_states.py,"(1021, 9)",1255,sequential_5,Dense 64 -> 64 -> 64 -> 1,mse,adam_5,50,256,1.5179,3388.5107421875,3232.765869140625,2583.1328125,0.6131423171371336
2026-09-04 09:22:03,multi_repeat_random_states.py,"(1021, 9)",1005,sequential_5,Dense 64 -> 64 -> 64 -> 1,mse,adam_5,50,256,1.5373,3031.8984375,3145.584716796875,3338.497314453125,0.5350461045140897
2026-09-04 09:22:03,multi_repeat_random_states.py,"(1021, 9)",1755,sequential_5,Dense 64 -> 64 -> 64 -> 1,mse,adam_5,50,256,1.5256,2796.16845703125,2759.728515625,3341.319580078125,0.5770515238448957
2026-09-04 09:22:03,multi_repeat_random_states.py,"(1021, 9)",1505,sequential_5,Dense 64 -> 64 -> 64 -> 1,mse,adam_5,50,256,1.5645,3063.56201171875,2629.00439453125,3228.228515625,0.558253641860602
2026-09-04 09:22:05,multi_repeat_random_states.py,"(1021, 9)",1256,sequential_6,Dense 64 -> 64 -> 64 -> 1,mse,adam_6,50,256,1.986,76485.515625,5739.60205078125,5522.8046875,0.16889684817520545
2026-09-04 09:22:05,multi_repeat_random_states.py,"(1021, 9)",1756,sequential_6,Dense 64 -> 64 -> 64 -> 1,mse,adam_6,50,256,1.9719,27647.564453125,4334.57958984375,3498.828857421875,0.41598957194191577
